,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
101248,valbulu01,2015,1,HOU,AL,132,434,62,97,18,0,25,56.0,1.0,0.0,50,106.0,1.0,6.0,0.0,3.0,13.0
101253,vanslsc01,2015,1,LAN,NL,96,222,19,53,14,0,6,30.0,3.0,1.0,23,62.0,2.0,4.0,1.0,3.0,5.0
101256,varvaan01,2015,1,BOS,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101258,velasvi01,2015,1,HOU,AL,19,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101267,victosh01,2015,1,BOS,AL,33,94,10,23,2,0,1,4.0,5.0,0.0,9,14.0,0.0,2.0,1.0,0.0,3.0
101270,villajo01,2015,1,HOU,AL,53,116,18,33,7,1,2,11.0,7.0,2.0,10,29.0,0.0,0.0,1.0,1.0,3.0
101290,warread01,2015,1,NYA,AL,43,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
101297,weeksje01,2015,1,BOS,AL,3,9,1,3,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
101300,westma03,2015,1,LAN,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101301,whitlch01,2015,1,NYA,AL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101302,wielajo01,2015,1,LAN,NL,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
101308,willima07,2015,1,NYA,AL,8,21,3,6,3,0,1,3.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
101315,wilsoju10,2015,1,NYA,AL,74,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101319,wojcias01,2015,1,HOU,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101323,woodal02,2015,2,LAN,NL,12,22,1,4,1,0,0,0.0,0.0,0.0,1,13.0,0.0,0.0,3.0,0.0,1.0
101329,wrighst01,2015,1,BOS,AL,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
101336,youngch04,2015,1,NYA,AL,140,318,53,80,20,1,14,42.0,3.0,1.0,30,73.0,2.0,3.0,3.0,2.0,6.0
101349,abadfe01,2016,2,BOS,AL,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101352,ackledu01,2016,1,NYA,AL,28,61,6,9,0,0,0,4.0,0.0,0.0,8,9.0,0.0,0.0,0.0,1.0,0.0
101374,altuvjo01,2016,1,HOU,AL,161,640,108,216,42,5,24,96.0,30.0,10.0,60,70.0,11.0,7.0,3.0,7.0,15.0
101381,anderbr04,2016,1,LAN,NL,4,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
101406,austity01,2016,1,NYA,AL,31,83,7,20,3,0,5,12.0,1.0,0.0,7,36.0,0.0,0.0,0.0,0.0,1.0
101408,avilalu01,2016,1,LAN,NL,27,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101414,baezpe01,2016,1,LAN,NL,73,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101419,barbajo01,2016,1,NYA,AL,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101420,barneau01,2016,1,LAN,NL,21,32,3,5,1,0,0,2.0,0.0,0.0,5,9.0,0.0,0.0,0.0,0.0,0.0
101425,barnema01,2016,1,BOS,AL,62,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101445,beltrca01,2016,1,NYA,AL,99,359,50,109,21,0,22,64.0,0.0,0.0,22,70.0,3.0,2.0,0.0,4.0,13.0
101447,beninan01,2016,1,BOS,AL,34,105,16,31,11,1,2,14.0,1.0,0.0,10,25.0,0.0,1.0,1.0,1.0,0.0
101453,betande01,2016,1,NYA,AL,73,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101456,bettsmo01,2016,1,BOS,AL,158,672,122,214,42,5,31,113.0,26.0,4.0,49,80.0,1.0,2.0,0.0,7.0,12.0
101463,blantjo01,2016,1,LAN,NL,75,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101466,bleieri01,2016,1,NYA,AL,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101468,bogaexa01,2016,1,BOS,AL,157,652,115,192,34,1,21,89.0,13.0,4.0,58,123.0,0.0,6.0,0.0,3.0,14.0
101469,bolsimi01,2016,1,LAN,NL,6,9,0,0,0,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0
101485,bradlja02,2016,1,BOS,AL,156,558,94,149,30,7,26,87.0,9.0,2.0,63,143.0,5.0,10.0,0.0,5.0,10.0
101490,bregmal01,2016,1,HOU,AL,49,201,31,53,13,3,8,34.0,2.0,0.0,15,52.0,0.0,0.0,0.0,1.0,1.0
101491,brentbr01,2016,1,BOS,AL,25,61,8,17,3,0,1,7.0,0.0,0.0,3,17.0,0.0,0.0,0.0,0.0,1.0
101506,buchhcl01,2016,1,BOS,AL,37,2,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
101521,butlebi03,2016,2,NYA,AL,12,29,3,10,2,0,1,4.0,0.0,0.0,2,8.0,0.0,0.0,0.0,1.0,0.0
101555,castiru01,2016,1,BOS,AL,9,8,4,2,1,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
101558,castrja01,2016,1,HOU,AL,113,329,41,69,16,3,11,32.0,2.0,1.0,45,123.0,0.0,1.0,1.0,0.0,9.0
101560,castrst01,2016,1,NYA,AL,151,577,63,156,29,1,21,70.0,4.0,0.0,24,118.0,1.0,3.0,1.0,5.0,15.0
101570,cessalu01,2016,1,NYA,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101575,chapmar01,2016,1,NYA,AL,31,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101577,chapmke02,2016,1,HOU,AL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101581,chaveje01,2016,2,LAN,NL,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101595,clippty01,2016,2,NYA,AL,29,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101600,cokeph01,2016,1,NYA,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101605,colemlo01,2016,1,LAN,NL,61,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101619,correca01,2016,1,HOU,AL,153,577,76,158,36,3,20,96.0,13.0,3.0,75,139.0,5.0,5.0,0.0,3.0,12.0
101630,crawfca02,2016,1,LAN,NL,30,81,8,15,2,1,0,6.0,0.0,1.0,4,11.0,0.0,1.0,0.0,1.0,3.0
101638,cuevawi01,2016,1,BOS,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101639,culbech01,2016,1,LAN,NL,34,67,6,20,3,0,1,7.0,1.0,0.0,1,13.0,0.0,0.0,0.0,0.0,2.0
101653,davisik02,2016,1,NYA,AL,8,14,2,3,0,0,0,1.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,1.0
101657,daytogr01,2016,1,LAN,NL,25,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
101667,deleojo03,2016,1,LAN,NL,4,4,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
101680,devench02,2016,1,HOU,AL,48,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101709,duffyma02,2016,1,HOU,AL,3,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
101726,eliasro01,2016,1,BOS,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101728,ellisaj01,2016,1,LAN,NL,53,139,8,27,5,0,1,13.0,1.0,1.0,16,24.0,2.0,2.0,3.0,1.0,5.0
101730,ellsbja01,2016,1,NYA,AL,148,551,71,145,24,5,9,56.0,20.0,8.0,54,84.0,1.0,2.0,4.0,3.0,11.0
101733,eovalna01,2016,1,NYA,AL,24,5,0,0,0,0,0,0.0,0.0,0.0,1,4.0,0.0,0.0,1.0,0.0,0.0
101743,ethiean01,2016,1,LAN,NL,16,24,2,5,1,0,1,2.0,0.0,0.0,2,6.0,1.0,0.0,0.0,0.0,1.0
101751,feldmsc01,2016,1,HOU,AL,26,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
101753,felizmi01,2016,1,HOU,AL,47,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101756,fieldjo03,2016,1,HOU,AL,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101757,fieldjo03,2016,2,LAN,NL,22,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
101760,fienca01,2016,2,LAN,NL,25,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101761,fiersmi01,2016,1,HOU,AL,31,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101764,fistedo01,2016,1,HOU,AL,32,5,0,1,0,0,0,2.0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0
101789,friasca01,2016,1,LAN,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
101800,gamelbe01,2016,1,NYA,AL,6,8,1,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0
101810,garciyi01,2016,1,LAN,NL,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101811,gardnbr01,2016,1,NYA,AL,148,547,80,143,22,6,7,41.0,16.0,4.0,70,106.0,0.0,8.0,4.0,5.0,6.0
101816,gattiev01,2016,1,HOU,AL,128,447,58,112,19,0,32,72.0,2.0,1.0,43,127.0,6.0,4.0,0.0,5.0,12.0
101826,gileske01,2016,1,HOU,AL,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
101843,gomezca01,2016,1,HOU,AL,85,295,27,62,16,1,5,29.0,13.0,2.0,21,100.0,2.0,4.0,3.0,0.0,11.0
